Row_ID_O6G3A1_R6|Order_ID|Order_Date|Ship_Date|Ship_Mode|Customer_ID|Customer_Name|Segment|Country|City|State|Region|Product_ID|Category|Sub_Category|Product_Name|Sales|Quantity|Profit|Returns|Payment_Mode|ind1|ind2
8680|CA-2019-112739|2019-09-02|2019-09-07|Second Class|RD-19810|Ross DeVincentis|Home Office|United States|Houston|Texas|Central|TEC-AC-10001714|Technology|Accessories|Logitech MX Performance Wireless Mouse|159.55999755859375|5|33.90650177001953|#N/A|COD||
8681|CA-2019-143805|2019-12-01|2019-12-03|Second Class|JD-15895|Jonathan Doherty|Corporate|United States|Richmond|Virginia|South|OFF-AP-10002945|Office Supplies|Appliances|Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room|1104.550048828125|7|694.5015258789062|#N/A|COD||
8682|CA-2019-143805|2019-12-01|2019-12-03|Second Class|JD-15895|Jonathan Doherty|Corporate|United States|Richmond|Virginia|South|OFF-SU-10004664|Office Supplies|Supplies|Acme Softgrip Scissors|40.70000076293945|5|11.803000450134277|#N/A|COD||
8684|CA-2020-101665|2020-11-25|2020-12-01|Standard Class|TZ-21580|Tracy Zic|Consumer|United States|San Francisco|California|West|OFF-AR-10002335|Office Supplies|Art|DIXON Oriole Pencils|100.16000366210938|2|1.341599941253662|#N/A|Online||
8685|CA-2019-155446|2019-12-16|2019-12-23|Standard Class|TN-21040|Tanja Norvell|Home Office|United States|San Diego|California|West|TEC-AC-10001445|Technology|Accessories|Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink|21.209999084472656|7|4.454100131988525|#N/A|COD||
8686|CA-2020-137323|2020-11-14|2020-11-18|Second Class|PW-19030|Pauline Webber|Corporate|United States|Watertown|New York|East|OFF-ST-10003996|Office Supplies|Storage|Letter/Legal File Tote with Clear Snap-On Lid, Black Granite|131.36000061035156|6|25.053600311279297|#N/A|Cards||
8687|CA-2019-144015|2019-06-26|2019-06-26|Same Day|AH-10075|Adam Hart|Corporate|United States|Los Angeles|California|West|OFF-SU-10003505|Office Supplies|Supplies|Premier Electric Letter Opener|231.72000122070312|2|11.586000442504883|#N/A|Cards||
8688|CA-2019-144015|2019-06-26|2019-06-26|Same Day|AH-10075|Adam Hart|Corporate|United States|Los Angeles|California|West|OFF-FA-10000624|Office Supplies|Fasteners|OIC Binder Clips|17.899999618530273|5|8.949999809265137|#N/A|Cards||
8689|CA-2019-144015|2019-06-26|2019-06-26|Same Day|AH-10075|Adam Hart|Corporate|United States|Los Angeles|California|West|OFF-PA-10002870|Office Supplies|Paper|Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”|12.479999542236328|2|5.616000175476074|#N/A|COD||
8691|CA-2019-136770|2019-08-14|2019-08-18|Standard Class|SP-20650|Stephanie Phelps|Corporate|United States|Akron|Ohio|East|TEC-PH-10003580|Technology|Phones|Cisco IP Phone 7961G-GE VoIP phone|259.89599609375|2|-56.31079864501953|#N/A|Online||
8692|CA-2019-136770|2019-08-14|2019-08-18|Standard Class|SP-20650|Stephanie Phelps|Corporate|United States|Akron|Ohio|East|TEC-PH-10001530|Technology|Phones|Plantronics Voyager Pro Legend|247.18800354003906|2|-49.437599182128906|#N/A|Cards||
8693|CA-2019-136770|2019-08-14|2019-08-18|Standard Class|SP-20650|Stephanie Phelps|Corporate|United States|Akron|Ohio|East|TEC-AC-10000420|Technology|Accessories|Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning|279.9599914550781|5|48.99300003051758|#N/A|Online||
8694|CA-2019-118311|2019-10-24|2019-10-28|Standard Class|ED-13885|Emily Ducich|Home Office|United States|San Francisco|California|West|TEC-AC-10000892|Technology|Accessories|NETGEAR N750 Dual Band Wi-Fi Gigabit Router|450.0|5|162.0|#N/A|Online||
8696|CA-2020-127096|2020-09-15|2020-09-17|Second Class|CS-12400|Christopher Schild|Home Office|United States|San Francisco|California|West|FUR-TA-10003473|Furniture|Tables|Bretford Rectangular Conference Table Tops|335.90399169921875|1|11.283900260925293|#N/A|COD||
8697|CA-2020-119284|2020-06-15|2020-06-20|Standard Class|TS-21205|Thomas Seio|Corporate|United States|Nashville|Tennessee|South|TEC-PH-10001051|Technology|Phones|HTC One|249.9759979248047|3|26.997299194335938|1|Cards||
8698|CA-2020-119284|2020-06-15|2020-06-20|Standard Class|TS-21205|Thomas Seio|Corporate|United States|Nashville|Tennessee|South|FUR-FU-10004351|Furniture|Furnishings|Staple-based wall hangings|104.16799926757812|4|9.3503999710083|1|COD||
8699|CA-2020-119284|2020-06-15|2020-06-20|Standard Class|TS-21205|Thomas Seio|Corporate|United States|Nashville|Tennessee|South|FUR-TA-10004152|Furniture|Tables|"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"|130.9600067138672|2|-28.224000930786133|1|Cards||
8700|CA-2020-119284|2020-06-15|2020-06-20|Standard Class|TS-21205|Thomas Seio|Corporate|United States|Nashville|Tennessee|South|TEC-PH-10000560|Technology|Phones|Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)|2261.93603515625|8|223.9936065673828|1|COD||
8701|CA-2020-119284|2020-06-15|2020-06-20|Standard Class|TS-21205|Thomas Seio|Corporate|United States|Nashville|Tennessee|South|OFF-AP-10004249|Office Supplies|Appliances|Staple holder|126.60800170898438|8|6.703199863433838|1|Cards||
8702|CA-2020-119284|2020-06-15|2020-06-20|Standard Class|TS-21205|Thomas Seio|Corporate|United States|Nashville|Tennessee|South|OFF-ST-10001490|Office Supplies|Storage|Hot File 7-Pocket, Floor Stand|160.7760009765625|1|17.847000122070312|1|Online||
8703|CA-2020-119284|2020-06-15|2020-06-20|Standard Class|TS-21205|Thomas Seio|Corporate|United States|Nashville|Tennessee|South|OFF-PA-10000312|Office Supplies|Paper|Xerox 1955|125.36000061035156|5|29.691999435424805|1|Online||
8705|CA-2019-111318|2019-07-23|2019-07-26|First Class|IL-15100|Ivan Liston|Consumer|United States|Houston|Texas|Central|TEC-PH-10004100|Technology|Phones|Griffin GC17055 Auxiliary Audio Cable|115.13600158691406|8|11.51360034942627|#N/A|COD||
8714|CA-2020-136623|2020-07-11|2020-07-16|Standard Class|TS-21430|Tom Stivers|Corporate|United States|San Diego|California|West|TEC-PH-10000004|Technology|Phones|Belkin iPhone and iPad Lightning Cable|117.9520034790039|6|5.396399974822998|#N/A|Online||
8715|CA-2020-136623|2020-07-11|2020-07-16|Standard Class|TS-21430|Tom Stivers|Corporate|United States|San Diego|California|West|OFF-BI-10003708|Office Supplies|Binders|"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""|134.8000030517578|5|9.3125|#N/A|Online||
8716|CA-2020-121678|2020-11-16|2020-11-20|Second Class|BM-11650|Brian Moss|Corporate|United States|Elyria|Ohio|East|OFF-BI-10002949|Office Supplies|Binders|Prestige Round Ring Binders|97.8239974975586|1|-1.3983999490737915|#N/A|COD||
8717|CA-2019-120824|2019-06-12|2019-06-16|Second Class|AW-10930|Arthur Wiediger|Home Office|United States|Houston|Texas|Central|OFF-AP-10001242|Office Supplies|Appliances|APC 7 Outlet Network SurgeArrest Surge Protector|64.38400268554688|4|-160.9600067138672|#N/A|COD||
8718|CA-2019-120824|2019-06-12|2019-06-16|Second Class|AW-10930|Arthur Wiediger|Home Office|United States|Houston|Texas|Central|FUR-FU-10001424|Furniture|Furnishings|Dax Clear Box Frame|6.984000205993652|2|-4.539599895477295|#N/A|COD||
8719|CA-2019-120824|2019-06-12|2019-06-16|Second Class|AW-10930|Arthur Wiediger|Home Office|United States|Houston|Texas|Central|OFF-AR-10003469|Office Supplies|Art|Nontoxic Chalk|11.263999938964844|8|3.9423999786376953|#N/A|COD||
8720|CA-2019-120824|2019-06-12|2019-06-16|Second Class|AW-10930|Arthur Wiediger|Home Office|United States|Houston|Texas|Central|OFF-PA-10000232|Office Supplies|Paper|Xerox 1975|15.552000045776367|3|5.637599945068359|#N/A|COD||
8721|CA-2019-120824|2019-06-12|2019-06-16|Second Class|AW-10930|Arthur Wiediger|Home Office|United States|Houston|Texas|Central|FUR-CH-10000229|Furniture|Chairs|Global Enterprise Series Seating High-Back Swivel/Tilt Chairs|379.37200927734375|2|-119.231201171875|#N/A|COD||
8722|CA-2019-120824|2019-06-12|2019-06-16|Second Class|AW-10930|Arthur Wiediger|Home Office|United States|Houston|Texas|Central|OFF-ST-10002562|Office Supplies|Storage|Staple magnet|67.53600311279297|9|6.753600120544434|#N/A|COD||
8723|CA-2019-120824|2019-06-12|2019-06-16|Second Class|AW-10930|Arthur Wiediger|Home Office|United States|Houston|Texas|Central|OFF-BI-10001525|Office Supplies|Binders|"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"|1.5240000486373901|2|-2.6670000553131104|#N/A|COD||
8724|US-2019-135209|2019-12-29|2019-12-31|Second Class|MH-17290|Marc Harrigan|Home Office|United States|Miami|Florida|South|OFF-PA-10002986|Office Supplies|Paper|Xerox 1898|37.40800094604492|7|13.09280014038086|#N/A|COD||
8725|US-2019-135209|2019-12-29|2019-12-31|Second Class|MH-17290|Marc Harrigan|Home Office|United States|Miami|Florida|South|OFF-PA-10000143|Office Supplies|Paper|Astroparche Fine Business Paper|25.3439998626709|6|8.870400428771973|#N/A|Online||
8726|CA-2020-148145|2020-03-18|2020-03-23|Standard Class|SW-20275|Scott Williamson|Consumer|United States|Seattle|Washington|West|OFF-AR-10003752|Office Supplies|Art|Deluxe Chalkboard Eraser Cleaner|112.19999694824219|4|21.25200080871582|#N/A|COD||
8733|CA-2020-116988|2020-06-27|2020-06-29|Second Class|PW-19030|Pauline Webber|Corporate|United States|Seattle|Washington|West|OFF-PA-10003848|Office Supplies|Paper|Xerox 1997|120.44000244140625|3|9.331199645996094|#N/A|COD||
8734|CA-2020-116988|2020-06-27|2020-06-29|Second Class|PW-19030|Pauline Webber|Corporate|United States|Seattle|Washington|West|FUR-FU-10001290|Furniture|Furnishings|Executive Impressions Supervisor Wall Clock|166.3000030517578|3|40.41600036621094|#N/A|Cards||
8735|CA-2020-116988|2020-06-27|2020-06-29|Second Class|PW-19030|Pauline Webber|Corporate|United States|Seattle|Washington|West|TEC-AC-10003832|Technology|Accessories|Logitech P710e Mobile Speakerphone|1297.449951171875|5|244.61549377441406|#N/A|COD||
8737|CA-2019-168774|2019-09-04|2019-09-09|Standard Class|RP-19855|Roy Phan|Corporate|United States|Woodbury|Minnesota|Central|OFF-ST-10001490|Office Supplies|Storage|Hot File 7-Pocket, Floor Stand|535.4099731445312|3|160.6230010986328|#N/A|Online||
8738|CA-2020-161592|2020-04-06|2020-04-10|Standard Class|CS-12175|Charles Sheldon|Corporate|United States|Chattanooga|Tennessee|South|OFF-BI-10003669|Office Supplies|Binders|3M Organizer Strips|114.0999984741211|5|-5.940000057220459|#N/A|Online||
8739|US-2020-131961|2020-12-08|2020-12-11|First Class|MJ-17740|Max Jones|Consumer|United States|Philadelphia|Pennsylvania|East|OFF-AR-10004441|Office Supplies|Art|BIC Brite Liner Highlighters|113.24800109863281|4|3.643199920654297|#N/A|COD||
8740|US-2020-131961|2020-12-08|2020-12-11|First Class|MJ-17740|Max Jones|Consumer|United States|Philadelphia|Pennsylvania|East|TEC-PH-10001924|Technology|Phones|iHome FM Clock Radio with Lightning Dock|132.98800659179688|2|-20.996999740600586|#N/A|COD||
8741|CA-2019-102498|2019-07-24|2019-07-25|First Class|JG-15160|James Galang|Consumer|United States|Lafayette|Louisiana|South|OFF-AR-10004456|Office Supplies|Art|Panasonic KP-4ABK Battery-Operated Pencil Sharpener|73.19999694824219|5|21.22800064086914|#N/A|COD||
8747|CA-2020-128076|2020-02-02|2020-02-07|Standard Class|BO-11350|Bill Overfelt|Corporate|United States|San Diego|California|West|FUR-FU-10000293|Furniture|Furnishings|Eldon Antistatic Chair Mats for Low to Medium Pile Carpets|242.5800018310547|2|12.63479995727539|#N/A|COD||
8748|CA-2020-128076|2020-02-02|2020-02-07|Standard Class|BO-11350|Bill Overfelt|Corporate|United States|San Diego|California|West|OFF-BI-10003638|Office Supplies|Binders|GBC Durable Plastic Covers|257.9599914550781|2|10.062000274658203|#N/A|Online||
8749|CA-2020-128076|2020-02-02|2020-02-07|Standard Class|BO-11350|Bill Overfelt|Corporate|United States|San Diego|California|West|TEC-MA-10002109|Technology|Machines|HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax|253.98399353027344|2|38.997398376464844|#N/A|Online||
8752|CA-2019-105662|2019-05-05|2019-05-09|Standard Class|RB-19465|Rick Bensley|Home Office|United States|Tallahassee|Florida|South|OFF-PA-10001001|Office Supplies|Paper|Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate|93.24800109863281|4|31.471200942993164|#N/A|COD||
8753|CA-2019-105662|2019-05-05|2019-05-09|Standard Class|RB-19465|Rick Bensley|Home Office|United States|Tallahassee|Florida|South|TEC-PH-10001198|Technology|Phones|Avaya 4621SW VoIP phone|177.47999572753906|3|19.96649932861328|#N/A|Cards||
8754|CA-2020-152198|2020-09-09|2020-09-10|First Class|JD-16015|Joy Daniels|Consumer|United States|Toledo|Ohio|East|OFF-LA-10000443|Office Supplies|Labels|Avery 501|140.71200561523438|6|5.977799892425537|#N/A|Online||
8755|CA-2020-152198|2020-09-09|2020-09-10|First Class|JD-16015|Joy Daniels|Consumer|United States|Toledo|Ohio|East|OFF-BI-10003669|Office Supplies|Binders|3M Organizer Strips|131.86000061035156|3|-3.563999891281128|#N/A|Online||
8756|CA-2020-152198|2020-09-09|2020-09-10|First Class|JD-16015|Joy Daniels|Consumer|United States|Toledo|Ohio|East|OFF-BI-10001628|Office Supplies|Binders|"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"|102.25800323486328|2|-5.215000152587891|#N/A|Online||
8757|CA-2019-114307|2019-07-22|2019-07-26|Standard Class|MF-17665|Maureen Fritzler|Corporate|United States|Columbia|Maryland|East|OFF-AP-10002350|Office Supplies|Appliances|Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector|37.68000030517578|2|10.550399780273438|#N/A|COD||
8758|CA-2019-114307|2019-07-22|2019-07-26|Standard Class|MF-17665|Maureen Fritzler|Corporate|United States|Columbia|Maryland|East|OFF-PA-10004100|Office Supplies|Paper|Xerox 216|51.84000015258789|8|24.88319969177246|#N/A|COD||
8759|CA-2019-114307|2019-07-22|2019-07-26|Standard Class|MF-17665|Maureen Fritzler|Corporate|United States|Columbia|Maryland|East|FUR-FU-10000794|Furniture|Furnishings|Eldon Stackable Tray, Side-Load, Legal, Smoke|27.420000076293945|3|9.322799682617188|#N/A|Online||
8760|CA-2019-114307|2019-07-22|2019-07-26|Standard Class|MF-17665|Maureen Fritzler|Corporate|United States|Columbia|Maryland|East|OFF-BI-10002012|Office Supplies|Binders|Wilson Jones Easy Flow II Sheet Lifters|5.400000095367432|3|2.5920000076293945|#N/A|COD||
8761|CA-2019-159891|2019-01-31|2019-02-06|Standard Class|BF-11170|Ben Ferrer|Home Office|United States|Atlanta|Georgia|South|OFF-BI-10003527|Office Supplies|Binders|Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind|1270.989990234375|1|635.4949951171875|#N/A|Online||
8762|CA-2019-159891|2019-01-31|2019-02-06|Standard Class|BF-11170|Ben Ferrer|Home Office|United States|Atlanta|Georgia|South|OFF-EN-10004483|Office Supplies|Envelopes|#10 White Business Envelopes,4 1/8 x 9 1/2|125.36000061035156|8|58.9192008972168|#N/A|Cards||
8763|CA-2019-112578|2019-12-29|2020-01-02|Standard Class|FO-14305|Frank Olsen|Consumer|United States|Sacramento|California|West|OFF-ST-10003722|Office Supplies|Storage|Project Tote Personal File|14.029999732971191|1|4.068699836730957|#N/A|COD||
8764|CA-2019-112578|2019-12-29|2020-01-02|Standard Class|FO-14305|Frank Olsen|Consumer|United States|Sacramento|California|West|OFF-SU-10002557|Office Supplies|Supplies|Fiskars Spring-Action Scissors|27.959999084472656|2|7.269599914550781|#N/A|Online||
8770|CA-2019-151148|2019-09-12|2019-09-13|Same Day|PO-19180|Philisse Overcash|Home Office|United States|Louisville|Colorado|West|TEC-PH-10001870|Technology|Phones|Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5|146.95199584960938|3|9.184499740600586|#N/A|Online||
8771|CA-2019-151148|2019-09-12|2019-09-13|Same Day|PO-19180|Philisse Overcash|Home Office|United States|Louisville|Colorado|West|FUR-CH-10002304|Furniture|Chairs|Global Stack Chair without Arms, Black|83.13600158691406|4|5.196000099182129|#N/A|COD||
8772|CA-2020-115882|2020-09-14|2020-09-17|First Class|DB-13555|Dorothy Badders|Corporate|United States|Raleigh|North Carolina|South|OFF-AP-10002534|Office Supplies|Appliances|3.6 Cubic Foot Counter Height Office Refrigerator|977.7839965820312|4|94.27839660644531|#N/A|Online||
8773|CA-2020-115882|2020-09-14|2020-09-17|First Class|DB-13555|Dorothy Badders|Corporate|United States|Raleigh|North Carolina|South|OFF-PA-10001125|Office Supplies|Paper|Xerox 1988|102.35199737548828|3|23.235000610351562|#N/A|COD||
8776|CA-2019-163636|2019-12-05|2019-12-09|Second Class|MP-18175|Mike Pelletier|Home Office|United States|Chicago|Illinois|Central|OFF-AR-10001547|Office Supplies|Art|Newell 311|3.5360000133514404|2|0.3093999922275543|#N/A|COD||
8777|CA-2019-102813|2019-07-02|2019-07-03|First Class|EA-14035|Erin Ashbrook|Corporate|United States|Huntsville|Texas|Central|FUR-CH-10000665|Furniture|Chairs|Global Airflow Leather Mesh Back Chair, Black|528.4299926757812|5|0.0|#N/A|Online||
8778|CA-2019-102813|2019-07-02|2019-07-03|First Class|EA-14035|Erin Ashbrook|Corporate|United States|Huntsville|Texas|Central|OFF-PA-10000520|Office Supplies|Paper|Xerox 201|41.47200012207031|8|14.515199661254883|#N/A|Online||
8779|CA-2020-135377|2020-12-13|2020-12-18|Standard Class|BP-11095|Bart Pistole|Corporate|United States|New York City|New York|East|FUR-BO-10004015|Furniture|Bookcases|Bush Andora Bookcase, Maple/Graphite Gray Finish|241.9759979248047|3|7.199399948120117|#N/A|Cards||
8783|CA-2019-116911|2019-09-15|2019-09-20|Standard Class|JD-16150|Justin Deggeller|Corporate|United States|Twin Falls|Idaho|West|OFF-BI-10001249|Office Supplies|Binders|Avery Heavy-Duty EZD View Binder with Locking Rings|20.416000366210938|4|6.635200023651123|#N/A|Online||
8784|CA-2019-116911|2019-09-15|2019-09-20|Standard Class|JD-16150|Justin Deggeller|Corporate|United States|Twin Falls|Idaho|West|FUR-TA-10003473|Furniture|Tables|Bretford Rectangular Conference Table Tops|1128.3900146484375|3|259.5296936035156|#N/A|COD||
8785|US-2020-129224|2020-03-17|2020-03-23|Standard Class|AS-10630|Ann Steele|Home Office|United States|Knoxville|Tennessee|South|OFF-LA-10003190|Office Supplies|Labels|Avery 474|127.60800170898438|2|1.6704000234603882|#N/A|Online||
8786|CA-2020-145765|2020-05-28|2020-06-02|Standard Class|CM-11815|Candace McMahon|Corporate|United States|Phoenix|Arizona|West|TEC-PH-10001305|Technology|Phones|Panasonic KX TS208W Corded phone|219.9600067138672|5|19.59600067138672|#N/A|Cards||
8787|CA-2020-145765|2020-05-28|2020-06-02|Standard Class|CM-11815|Candace McMahon|Corporate|United States|Phoenix|Arizona|West|OFF-PA-10001534|Office Supplies|Paper|Xerox 230|130.552001953125|3|5.44320011138916|#N/A|Online||
8788|CA-2020-145765|2020-05-28|2020-06-02|Standard Class|CM-11815|Candace McMahon|Corporate|United States|Phoenix|Arizona|West|TEC-AC-10000844|Technology|Accessories|Logitech Gaming G510s - Keyboard|291.9679870605469|4|54.39360046386719|#N/A|Online||
8789|CA-2020-126914|2020-06-15|2020-06-19|Standard Class|JE-15715|Joe Elijah|Consumer|United States|Monroe|North Carolina|South|FUR-CH-10000847|Furniture|Chairs|Global Executive Mid-Back Manager's Chair|746.3519897460938|3|52.376399993896484|#N/A|Online||
8790|CA-2020-126914|2020-06-15|2020-06-19|Standard Class|JE-15715|Joe Elijah|Consumer|United States|Monroe|North Carolina|South|FUR-BO-10000468|Furniture|Bookcases|O'Sullivan 2-Shelf Heavy-Duty Bookcases|119.72799682617188|2|-3.886399984359741|#N/A|Cards||
